variant,seed,fold,MAE,RMSE,N
CoulombEdgeBoth,99,1,0.4517388343811036,0.6900886556675414,32
CoulombEdgeBoth,99,2,0.6849547401070595,1.0366372443356027,32
CoulombEdgeBoth,99,3,0.8046710260452762,1.305056410131841,31
CoulombEdgeBoth,99,4,0.5808945548149848,0.7475825413489852,31
CoulombEdgeBoth,99,5,0.6541296897395965,0.9644350271632456,31
CoulombEdgeBoth,99,6,0.6956662285712458,1.2566293553212067,31
CoulombEdgeBoth,99,7,0.876234519866205,1.3590533842175554,31
CoulombEdgeBoth,99,8,0.7290927748526296,1.0629437485885613,31
CoulombEdgeBoth,99,9,0.7445876444539717,1.057018876269574,31
CoulombEdgeBoth,99,10,0.5654035537473617,0.8454013216742279,31
CoulombEdgeBoth,314,1,0.49159958958625793,0.7300709074090292,32
CoulombEdgeBoth,314,2,0.6436793059110644,1.0321626702532642,32
CoulombEdgeBoth,314,3,0.7953981507209039,1.2880971452690768,31
CoulombEdgeBoth,314,4,0.6007059466454292,0.8045440156358583,31
CoulombEdgeBoth,314,5,0.6691543056118873,1.0039236169203956,31
CoulombEdgeBoth,314,6,0.6917696998965356,1.2648526337448658,31
CoulombEdgeBoth,314,7,0.8952881328521237,1.3582743218764164,31
CoulombEdgeBoth,314,8,0.7152527993725191,1.0180226303343247,31
CoulombEdgeBoth,314,9,0.7669325028696369,1.0985585626337464,31
CoulombEdgeBoth,314,10,0.5666931213871125,0.8245573605707993,31
